501752,2000-01-27 04:57:26.0,1,92.15
501765,2000-12-07 17:50:36.0,1,93.8
501771,2000-06-13 13:33:22.0,1,91.07
501773,2000-10-05 07:31:26.0,1,99.27
501777,2000-05-11 22:30:31.0,1,93.38
501779,2000-11-11 07:45:34.0,1,94.76
501804,2000-03-17 04:42:09.0,1,99.56
501809,2000-09-25 22:37:45.0,1,95.28
501810,2000-07-21 03:06:39.0,1,91.0
501816,2000-10-01 23:17:59.0,1,99.38
501821,2000-06-30 16:24:01.0,1,90.02
501824,2000-10-20 12:50:20.0,1,91.8
501844,2000-09-11 07:14:58.0,1,94.97
501847,2000-09-22 23:01:47.0,1,96.44
501858,2000-10-06 03:31:28.0,1,93.61
501860,2000-06-17 21:31:58.0,1,93.97
501865,2000-05-07 00:42:08.0,1,98.56
501867,2000-08-31 12:16:49.0,1,94.36
501883,2000-09-14 03:46:51.0,1,97.91
501884,2000-10-12 14:54:32.0,1,97.46
501909,2000-06-11 07:41:57.0,1,91.91
501958,2000-08-16 02:57:47.0,1,97.43
501966,2000-09-18 16:37:46.0,1,95.31
501976,2000-03-18 12:15:42.0,1,91.96
501982,2000-07-01 14:04:11.0,1,95.12
501988,2000-05-20 03:05:07.0,1,90.19
501997,2000-10-03 13:43:39.0,1,94.21
502001,2000-05-14 03:04:26.0,1,98.63
502019,2000-12-25 19:36:49.0,1,90.76
502037,2000-10-31 15:16:42.0,1,96.43
502047,2000-05-11 11:01:24.0,1,92.95
502051,2000-04-16 22:13:16.0,1,98.92
502054,2000-08-31 08:56:15.0,1,97.05
502056,2000-03-14 10:21:15.0,1,94.99
502076,2000-10-20 03:37:20.0,1,96.45
502098,2000-09-16 19:31:13.0,1,98.34
502099,2000-10-12 12:31:23.0,1,96.03
502102,2000-07-06 10:28:10.0,1,95.9
502104,2000-03-21 23:59:24.0,1,91.72
502106,2000-06-28 15:39:16.0,1,90.84
502109,2000-12-18 12:06:57.0,1,97.51
502110,2000-12-23 04:34:24.0,1,96.72
502146,2000-08-17 21:28:10.0,1,91.96
502150,2000-08-24 23:22:24.0,1,94.85
502152,2000-04-05 23:40:10.0,1,92.56
502158,2000-04-25 06:03:35.0,1,98.2
502161,2000-01-01 18:22:47.0,1,98.75
502174,2000-06-02 23:02:08.0,1,99.12
502191,2000-05-18 23:07:00.0,1,90.57
502193,2000-12-03 13:04:33.0,1,97.22
502201,2000-07-14 11:20:38.0,1,96.43
502218,2000-01-18 07:52:59.0,1,94.17
502223,2000-11-13 01:22:49.0,1,93.96
502230,2000-05-08 09:23:50.0,1,96.91
502244,2000-03-21 04:22:36.0,1,98.89
502254,2000-11-30 16:08:02.0,1,92.52
502262,2000-11-21 01:41:20.0,1,90.88
502264,2000-07-24 04:50:53.0,1,90.28
502284,2000-05-20 22:47:29.0,1,97.02
502295,2000-03-07 23:01:39.0,1,94.56
502309,2000-03-24 08:12:04.0,1,92.53
502310,2000-12-09 18:40:54.0,1,93.29
502315,2000-03-06 10:19:48.0,1,99.89
502318,2000-04-12 11:30:45.0,1,90.27
502337,2000-04-03 17:48:53.0,1,90.94
502346,2000-09-08 16:10:44.0,1,91.07
502359,2000-10-26 11:58:38.0,1,98.79
502365,2000-03-17 02:45:49.0,1,98.65
502369,2000-01-13 14:59:43.0,1,93.08
502370,2000-07-19 23:59:08.0,1,96.05
502372,2000-11-26 10:47:20.0,1,91.2
502384,2000-04-27 10:51:42.0,1,96.96
502402,2000-02-09 08:18:44.0,1,93.36
502403,2000-05-05 23:14:09.0,1,92.42
502433,2000-05-27 23:50:20.0,1,90.43
502456,2000-11-08 07:47:03.0,1,94.89
502459,2000-05-07 04:30:00.0,1,90.59
502463,2000-04-01 13:31:35.0,1,90.79
502474,2000-08-04 20:27:18.0,1,95.12
502484,2000-03-08 08:21:35.0,1,98.16
502486,2000-01-29 07:48:03.0,1,90.27
502489,2000-09-01 17:11:38.0,1,99.38
502499,2000-09-07 23:05:23.0,1,94.01
502505,2000-06-03 06:13:54.0,1,96.08
502519,2000-04-12 10:14:00.0,1,92.51
502529,2000-08-24 10:25:17.0,1,98.58
502530,2000-12-25 21:27:27.0,1,97.22
502540,2000-08-27 10:39:51.0,1,99.91
502558,2000-08-05 01:01:57.0,1,93.53
502589,2000-09-11 08:10:56.0,1,95.72
502591,2000-12-11 21:46:52.0,1,91.71
502592,2000-09-28 04:13:28.0,1,96.28
502622,2000-05-03 19:07:35.0,1,96.64
502627,2000-01-30 15:02:46.0,1,93.74
502650,2000-04-28 18:07:54.0,1,97.59
502654,2000-09-02 13:45:18.0,1,92.69
502659,2000-05-01 00:24:38.0,1,93.99
502661,2000-06-01 10:27:48.0,1,96.76
502667,2000-03-24 15:56:51.0,1,98.11
502669,2000-01-29 23:30:39.0,1,95.65
502686,2000-06-18 09:04:03.0,1,97.53
502695,2000-04-29 09:19:42.0,1,93.96
502701,2000-09-08 04:59:45.0,1,94.29
502735,2000-01-25 08:36:49.0,1,93.13
502737,2000-01-27 23:03:04.0,1,90.28
502744,2000-01-08 03:47:35.0,1,91.73
502759,2000-09-17 02:22:29.0,1,91.51
502779,2000-03-29 10:17:10.0,1,97.16
502788,2000-01-08 00:58:34.0,1,99.85
502790,2000-08-05 03:54:34.0,1,93.41
502824,2000-11-14 01:02:32.0,1,93.96
502826,2000-10-03 01:23:39.0,1,97.6
502830,2000-06-06 11:03:56.0,1,91.39
502851,2000-10-12 15:12:59.0,1,97.56
502859,2000-08-25 22:21:27.0,1,92.91
502876,2000-08-26 01:52:13.0,1,96.31
502900,2000-07-06 09:43:12.0,1,90.15
502903,2000-11-01 14:47:57.0,1,90.56
502908,2000-04-28 20:04:13.0,1,90.61
502914,2000-02-25 01:27:16.0,1,93.93
502919,2000-11-01 23:30:51.0,1,96.8
502922,2000-03-15 09:24:42.0,1,94.69
502931,2000-10-29 19:39:15.0,1,96.56
502950,2000-12-28 03:20:10.0,1,92.01
502953,2000-02-22 08:00:40.0,1,94.76
502967,2000-05-02 04:29:45.0,1,98.37
502969,2000-05-14 15:13:31.0,1,97.59
502970,2000-10-09 07:06:56.0,1,93.88
502980,2000-10-13 16:43:09.0,1,95.71
502990,2000-07-02 12:30:44.0,1,98.1
502992,2000-01-06 15:18:59.0,1,95.32
503005,2000-06-07 03:37:46.0,1,92.87
503006,2000-05-05 15:18:01.0,1,93.43
503012,2000-08-21 15:15:38.0,1,93.5
503013,2000-10-02 15:11:23.0,1,97.02
503017,2000-11-27 18:15:33.0,1,91.89
503022,2000-07-09 23:16:33.0,1,94.85
503046,2000-07-24 05:46:04.0,1,97.33
503047,2000-03-06 19:20:23.0,1,98.08
503066,2000-09-26 07:03:07.0,1,99.21
503076,2000-06-12 06:37:45.0,1,96.93
503078,2000-07-27 03:11:13.0,1,99.95
503081,2000-07-27 20:02:24.0,1,93.38
503082,2000-12-13 18:38:49.0,1,96.22
503091,2000-04-21 14:01:11.0,1,92.48
503101,2000-05-31 21:11:12.0,1,96.38
503102,2000-07-27 12:55:12.0,1,96.46
503118,2000-12-20 12:29:41.0,1,91.25
503127,2000-01-23 21:11:57.0,1,95.37
503130,2000-09-19 05:46:12.0,1,91.33
503193,2000-06-03 09:25:47.0,1,99.36
503198,2000-05-01 01:05:15.0,1,96.02
503205,2000-05-25 18:23:19.0,1,98.49
503223,2000-12-06 09:26:01.0,1,91.47
503227,2000-02-11 16:31:08.0,1,94.12
503228,2000-05-12 18:29:32.0,1,99.46
503239,2000-02-28 08:38:06.0,1,98.86
503246,2000-12-29 16:01:29.0,1,93.2
503266,2000-12-15 05:23:21.0,1,96.56
503285,2000-03-05 10:34:22.0,1,92.9
503292,2000-02-24 12:09:13.0,1,91.3
503305,2000-05-04 03:28:19.0,1,90.23
503311,2000-10-11 13:51:09.0,1,97.87
503321,2000-08-14 11:15:49.0,1,90.66
503323,2000-03-06 11:44:01.0,1,97.99
503336,2000-06-28 00:08:46.0,1,97.47
503338,2000-03-26 23:16:10.0,1,91.13
503348,2000-06-02 19:04:24.0,1,91.92
503349,2000-05-01 09:09:16.0,1,90.45
503350,2000-07-10 17:16:48.0,1,91.23
503354,2000-01-14 18:15:45.0,1,97.9
503355,2000-10-12 11:42:38.0,1,97.33
503358,2000-07-04 19:31:31.0,1,90.53
503367,2000-07-14 05:24:01.0,1,97.05
503371,2000-10-20 23:20:29.0,1,94.62
503379,2000-06-21 07:54:46.0,1,91.54
503399,2000-08-05 21:37:26.0,1,91.02
503409,2000-05-23 19:11:38.0,1,91.19
503412,2000-08-07 18:55:23.0,1,91.2
503415,2000-06-17 14:59:13.0,1,99.82
503457,2000-07-23 07:15:13.0,1,90.97
503478,2000-03-17 00:58:27.0,1,92.75
503492,2000-05-25 08:38:16.0,1,92.94
503504,2000-11-21 09:28:55.0,1,95.78
503514,2000-12-16 16:54:08.0,1,95.89
503521,2000-04-13 19:41:30.0,1,91.47
503543,2000-01-02 19:30:41.0,1,97.25
503563,2000-03-06 01:23:14.0,1,98.37
503564,2000-05-20 05:24:47.0,1,96.93
503566,2000-09-24 00:14:34.0,1,96.89
503570,2000-02-24 01:29:09.0,1,91.93
503579,2000-07-29 22:01:46.0,1,93.55
503580,2000-12-10 18:07:01.0,1,91.55
503581,2000-09-28 16:57:39.0,1,97.49
503600,2000-01-28 04:44:11.0,1,91.16
503601,2000-05-02 07:52:03.0,1,94.02
503621,2000-11-09 03:54:21.0,1,91.35
503625,2000-08-20 11:37:00.0,1,90.75
503631,2000-04-16 06:26:53.0,1,98.12
503635,2000-03-16 13:30:14.0,1,96.25
503654,2000-06-14 01:45:18.0,1,90.61
503666,2000-03-26 00:00:46.0,1,92.92
503667,2000-12-12 00:51:33.0,1,95.19
503674,2000-09-18 20:35:41.0,1,91.24
503682,2000-04-15 19:40:48.0,1,98.94
503685,2000-10-31 08:07:40.0,1,90.19
503717,2000-02-07 01:27:53.0,1,99.73
503719,2000-01-17 19:22:05.0,1,97.44
503730,2000-06-28 21:04:25.0,1,98.71
503733,2000-10-07 05:28:19.0,1,91.48
503736,2000-03-22 20:32:59.0,1,94.42
503751,2000-07-13 02:18:01.0,1,93.26
503753,2000-07-04 09:39:23.0,1,91.2
503760,2000-07-09 16:07:44.0,1,91.76
503775,2000-07-09 09:07:23.0,1,90.98
503791,2000-10-21 20:06:08.0,1,95.46
503801,2000-02-05 22:44:00.0,1,99.69
503815,2000-09-22 19:31:37.0,1,97.33
503822,2000-11-29 01:20:44.0,1,95.92
503831,2000-01-29 03:26:51.0,1,95.52
503836,2000-03-21 21:25:55.0,1,92.28
503837,2000-12-12 15:48:07.0,1,97.97
503846,2000-07-19 05:07:43.0,1,94.45
503851,2000-01-04 10:21:35.0,1,90.91
503910,2000-05-17 06:00:04.0,1,92.88
503914,2000-07-04 16:56:34.0,1,95.1
503916,2000-10-07 19:59:31.0,1,97.3
503919,2000-08-12 05:05:50.0,1,90.58
503929,2000-09-24 10:16:23.0,1,95.36
503930,2000-07-27 05:44:13.0,1,99.12
503961,2000-05-19 13:50:09.0,1,97.91
503983,2000-01-25 12:45:54.0,1,96.58
503985,2000-04-29 12:37:57.0,1,91.0
503987,2000-11-05 14:03:06.0,1,90.89
504013,2000-04-30 06:19:31.0,1,99.47
504014,2000-12-25 18:09:12.0,1,94.34
504015,2000-10-04 14:59:17.0,1,97.23
504016,2000-07-30 16:23:44.0,1,98.24
504017,2000-03-03 23:37:33.0,1,91.51
504026,2000-06-17 15:42:11.0,1,98.19
504028,2000-10-16 08:09:18.0,1,94.48
504031,2000-04-19 04:30:51.0,1,91.86
504044,2000-05-24 16:40:34.0,1,94.73
504049,2000-08-08 08:13:59.0,1,97.12
504079,2000-03-02 10:37:33.0,1,92.68
504083,2000-11-06 15:49:07.0,1,98.6
504084,2000-05-17 16:19:43.0,1,92.74
504089,2000-12-06 04:18:14.0,1,93.57
504092,2000-06-20 07:26:21.0,1,96.2
504096,2000-05-31 01:59:12.0,1,93.84
504115,2000-04-09 19:23:21.0,1,99.79
504137,2000-06-25 13:43:00.0,1,99.93
504152,2000-04-15 18:08:11.0,1,97.56
504170,2000-12-29 10:35:35.0,1,97.5
504184,2000-11-28 21:54:38.0,1,91.02
504193,2000-05-14 13:59:09.0,1,90.82
504207,2000-12-22 07:49:16.0,1,94.87
504224,2000-01-10 20:04:55.0,1,94.33
504232,2000-04-19 08:30:10.0,1,98.54
504239,2000-08-25 12:02:42.0,1,95.4
504244,2000-08-30 04:07:54.0,1,92.49
504256,2000-06-24 07:05:55.0,1,92.51
504269,2000-03-18 18:07:02.0,1,97.53
504275,2000-03-19 20:20:41.0,1,95.26
504295,2000-06-11 14:08:00.0,1,95.81
504297,2000-08-18 11:03:51.0,1,95.92
504301,2000-04-13 01:20:13.0,1,96.06
504302,2000-12-15 02:45:25.0,1,90.0
504324,2000-11-11 23:01:18.0,1,93.24
504352,2000-01-21 10:02:18.0,1,94.6
504353,2000-07-24 07:30:23.0,1,97.4
504354,2000-03-07 19:16:59.0,1,99.25
504361,2000-01-17 20:53:59.0,1,97.22
504374,2000-07-31 08:11:57.0,1,93.17
504377,2000-03-05 08:53:53.0,1,94.81
504410,2000-09-22 08:29:49.0,1,91.12
504416,2000-05-23 14:23:30.0,1,90.24
504417,2000-05-01 07:41:57.0,1,95.4
504433,2000-01-16 18:50:01.0,1,98.14
504434,2000-10-10 19:13:32.0,1,94.3
504463,2000-02-08 08:32:41.0,1,97.24
504489,2000-02-06 00:21:18.0,1,96.2
504513,2000-05-16 12:13:08.0,1,95.88
504524,2000-03-18 01:31:56.0,1,92.0
504527,2000-04-12 21:53:18.0,1,98.89
504537,2000-11-06 21:56:12.0,1,93.92
504545,2000-01-11 18:18:18.0,1,94.89
504556,2000-08-20 10:46:25.0,1,92.04
504558,2000-06-01 16:39:06.0,1,99.45
504564,2000-09-14 10:10:30.0,1,92.79
504571,2000-09-05 18:06:48.0,1,93.09
504574,2000-04-26 19:58:48.0,1,97.3
504578,2000-09-07 07:32:29.0,1,94.77
504582,2000-12-04 21:00:45.0,1,95.53
504585,2000-04-10 02:44:03.0,1,93.5
504588,2000-02-23 19:37:36.0,1,93.91
504600,2000-03-26 10:55:59.0,1,91.04
504620,2000-07-09 17:18:51.0,1,97.89
504633,2000-02-16 14:29:41.0,1,98.37
504635,2000-01-14 02:47:54.0,1,99.28
504645,2000-03-06 06:36:01.0,1,94.49
504651,2000-08-17 12:33:09.0,1,95.15
504653,2000-11-23 01:04:41.0,1,97.37
504654,2000-03-06 22:40:24.0,1,98.18
504666,2000-08-12 00:53:39.0,1,97.78
504669,2000-01-04 18:51:53.0,1,93.99
504677,2000-01-03 15:47:02.0,1,99.19
504680,2000-12-25 07:18:27.0,1,96.41
504687,2000-01-17 04:46:45.0,1,94.92
504709,2000-03-18 00:04:11.0,1,96.42
504719,2000-10-18 05:39:24.0,1,93.83
504725,2000-05-26 22:12:32.0,1,95.04
504729,2000-12-19 20:52:04.0,1,90.3
504764,2000-08-13 01:56:56.0,1,95.87
504767,2000-10-27 13:21:36.0,1,92.93
504778,2000-03-23 04:07:50.0,1,95.72
504809,2000-07-01 00:02:06.0,1,98.65
504826,2000-07-16 14:02:46.0,1,92.3
504838,2000-08-30 07:30:21.0,1,99.09
504842,2000-02-20 09:29:08.0,1,95.54
504843,2000-05-12 13:23:50.0,1,94.91
504854,2000-03-09 13:43:32.0,1,93.13
504868,2000-07-04 10:57:54.0,1,96.1
504878,2000-03-22 17:04:44.0,1,97.67
504904,2000-06-21 11:23:17.0,1,95.84
504905,2000-05-16 21:47:53.0,1,99.95
504907,2000-03-17 01:39:46.0,1,94.55
504914,2000-05-25 02:44:15.0,1,93.26
504920,2000-12-12 08:27:49.0,1,95.25
504925,2000-11-14 07:13:34.0,1,90.23
504928,2000-02-04 19:22:27.0,1,92.03
504933,2000-04-11 03:53:43.0,1,96.47
504940,2000-03-12 16:15:52.0,1,97.41
504944,2000-11-05 04:02:22.0,1,97.63
504946,2000-11-07 01:48:28.0,1,93.61
504948,2000-09-07 07:59:19.0,1,99.41
504969,2000-08-02 16:15:09.0,1,96.34
504978,2000-08-28 04:34:44.0,1,96.59
504990,2000-09-16 22:32:53.0,1,98.65
505046,2000-06-30 11:59:37.0,1,92.49
505057,2000-04-26 16:30:59.0,1,95.12
505059,2000-04-07 23:26:40.0,1,94.58
505064,2000-06-12 06:51:26.0,1,95.3
505079,2000-08-26 06:12:18.0,1,91.24
505087,2000-07-19 17:05:05.0,1,99.14
505090,2000-04-04 10:39:02.0,1,92.49
505096,2000-08-16 15:12:22.0,1,90.33
505098,2000-06-22 22:18:01.0,1,94.86
505102,2000-12-19 13:11:07.0,1,96.0
505106,2000-02-27 17:02:29.0,1,95.59
505108,2000-05-18 04:15:18.0,1,91.57
505121,2000-04-13 14:12:59.0,1,91.14
505123,2000-11-10 14:59:16.0,1,92.13
505141,2000-08-06 23:50:29.0,1,94.42
505145,2000-03-04 13:30:19.0,1,92.91
505150,2000-04-27 17:02:16.0,1,99.64
505153,2000-03-07 15:28:51.0,1,90.96
505170,2000-01-07 20:18:24.0,1,91.46
505176,2000-08-08 21:06:00.0,1,92.29
505198,2000-09-22 05:40:45.0,1,98.86
505210,2000-06-03 01:29:15.0,1,98.23
505213,2000-02-05 08:17:09.0,1,98.17
505215,2000-11-17 18:10:09.0,1,96.49
505222,2000-09-04 01:46:32.0,1,98.99
505224,2000-05-15 19:26:22.0,1,98.23
505248,2000-12-06 10:50:32.0,1,96.15
505262,2000-01-24 12:40:15.0,1,91.94
505267,2000-01-27 11:11:03.0,1,94.72
505278,2000-03-09 22:33:31.0,1,95.63
505293,2000-01-10 14:20:46.0,1,96.77
505296,2000-12-25 15:08:34.0,1,97.25
505298,2000-05-14 15:07:34.0,1,98.96
505308,2000-06-05 07:53:21.0,1,97.67
505311,2000-08-28 16:46:42.0,1,94.89
505312,2000-10-06 17:55:50.0,1,98.5
505316,2000-11-21 14:41:57.0,1,96.91
505317,2000-03-02 21:32:19.0,1,94.01
505321,2000-02-26 01:12:18.0,1,91.19
505343,2000-06-19 06:11:58.0,1,92.42
505347,2000-07-27 02:06:26.0,1,96.7
505351,2000-08-24 02:01:53.0,1,91.27
505353,2000-01-09 06:06:07.0,1,97.71
505366,2000-01-08 07:44:03.0,1,91.73
505389,2000-09-17 19:02:01.0,1,94.75
505391,2000-11-10 14:28:20.0,1,92.23
505394,2000-10-01 20:41:57.0,1,98.79
505452,2000-01-12 18:24:11.0,1,97.63
505453,2000-10-13 16:39:04.0,1,99.77
505472,2000-06-29 00:22:18.0,1,95.36
505477,2000-05-23 00:28:28.0,1,91.1
505479,2000-09-08 14:22:51.0,1,94.9
505495,2000-10-18 02:55:59.0,1,96.76
505502,2000-04-25 06:45:56.0,1,93.9
505503,2000-09-30 02:04:09.0,1,92.32
505511,2000-08-27 17:04:05.0,1,97.75
505531,2000-10-03 15:48:25.0,1,99.82
505540,2000-09-09 08:06:42.0,1,97.61
505552,2000-02-11 21:28:09.0,1,98.32
505553,2000-07-27 18:35:59.0,1,90.98
505559,2000-12-17 03:49:35.0,1,93.25
505565,2000-08-09 21:28:44.0,1,91.36
505566,2000-09-28 18:18:18.0,1,98.15
505588,2000-04-22 04:28:53.0,1,97.6
505595,2000-05-22 02:31:56.0,1,90.57
505612,2000-11-21 12:43:17.0,1,93.09
505635,2000-07-24 21:57:37.0,1,99.95
505643,2000-01-05 12:47:22.0,1,98.01
505651,2000-06-17 19:18:42.0,1,95.93
505660,2000-08-07 12:07:07.0,1,92.14
505688,2000-11-04 09:19:25.0,1,90.97
505695,2000-08-24 21:34:17.0,1,99.84
505712,2000-08-28 16:18:20.0,1,95.02
505730,2000-11-10 18:48:52.0,1,99.32
505731,2000-05-18 08:05:20.0,1,91.5
